"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCONS_00000756",5298.54244544462,1.13640116386005,0.235243540998618,4.83074331833289,1.36024271460616e-06,0.00026431292020058
"TCONS_00000757",5148.26689127883,0.949764108387352,0.234141737191183,4.05636397756733,4.98425673606272e-05,0.00409682937920047
"TCONS_00000758",5722.5495887936,0.726232402842168,0.217294301813872,3.34216036398523,0.000831290187507808,0.0291644307450656
"TCONS_00000779",4532.11815375051,1.22935207263019,0.337750787250594,3.63982000645368,0.00027282868578935,0.013908570250428
"TCONS_00000780",1985.52825846713,0.439364637691802,0.107563578909467,4.08469708935216,4.41343524203845e-05,0.00380056957547356
"TCONS_00000832",542.655169007017,-0.383498790520331,0.0927408338489612,-4.13516651300442,3.54697355248249e-05,0.00363229264604221
"TCONS_00002620",402.605292608073,0.58456017774231,0.104960850251913,5.56931633403625,2.5574080950791e-08,9.69001927225471e-06
"TCONS_00000882",939.50281031905,-0.603014133907096,0.15420230210954,-3.91053911425223,9.20903452327197e-05,0.0064616725571625
"TCONS_00002671",6732.16309817676,0.884477283755085,0.250168793461985,3.5355220429981,0.000406970290063787,0.0179303538261824
"TCONS_00000927",6139.25484792552,0.297680890574535,0.0956309837364165,3.1128079932234,0.0018531653872996,0.0491252677345452
"TCONS_00000934",694.330612480164,-0.248846475248642,0.0766732093762344,-3.24554661625752,0.00117225370131042,0.0369810746101175
"TCONS_00000961",1955.20203900678,-0.287053985560288,0.0760171357059695,-3.77617471237798,0.000159255304686843,0.00973255402352337
"TCONS_00000963",4318.46093838864,-0.421555494748408,0.102215022554437,-4.12420292255867,3.72020809357041e-05,0.00370943907014165
"TCONS_00002721",1502.27182888926,0.625013013149892,0.166667804069358,3.75005248698061,0.000176797560678501,0.0102228162966745
"TCONS_00002803",1946.03187817314,-0.374856748282414,0.111605499820937,-3.35876591103346,0.000782913569958862,0.0280200427275923
"TCONS_00003831",3181.34270944548,-0.232064087167578,0.0537435675004976,-4.31798814184468,1.57457887782056e-05,0.00213074263145075
"TCONS_00002871",2522.15988367811,-0.442840575024842,0.129495882383204,-3.4197270745211,0.000626839915874339,0.0252669834175305
"TCONS_00002873",16823.5194315856,-0.507013348958776,0.156878626587594,-3.23188288925822,0.00122977445259298,0.0369810746101175
"TCONS_00002875",21003.8128891675,-0.704555020547096,0.225008945433527,-3.13123115700855,0.00174075084785814,0.0477949634966268
"TCONS_00001096",725.528365197217,0.469208540989279,0.107472527529154,4.36584634023796,1.26631480007496e-05,0.00187592401068328
"TCONS_00001097",1082.23327826795,0.37834941469627,0.115613685296911,3.27253139387971,0.00106589034588421,0.0348160217289249
"TCONS_00002888",232.884933058945,0.64845952199502,0.18300159784223,3.54346371638827,0.000394907647256122,0.0177917432834747
"TCONS_00001128",6716.58767400864,1.63495034501578,0.276465933343081,5.91374975298271,3.3440583174072e-09,2.11177282744265e-06
"TCONS_00001142",932.12696479785,0.368307366996518,0.118131422233244,3.11777645637176,0.00182220957977434,0.0489670361543614
"TCONS_00001166",487.168436534683,-0.300060054540722,0.0880779901921943,-3.40675410378873,0.000657403247181117,0.0259564534737954
"TCONS_00002962",1795.67319787145,0.341209732156803,0.109088120489089,3.12783583241705,0.00176098511516197,0.0480026805852424
"TCONS_00001236",1794.43177248987,0.416599613605282,0.106264847367101,3.92038970484853,8.84058906392168e-05,0.00632018716286778
"TCONS_00003049",388.992477177052,-0.389709835002233,0.104777713228483,-3.7193962627569,0.000199699544093821,0.0111954533361322
"TCONS_00003051",497.970648954253,-0.371823797252803,0.101331525080472,-3.66937926728646,0.000243140133051881,0.0127952495018553
"TCONS_00001260",3612.50452013047,-0.340456309057717,0.0818933064985874,-4.15731545854226,3.2200920338303e-05,0.00363229264604221
"TCONS_00001266",12507.9818595822,0.468694099899782,0.146735670294158,3.19413881410158,0.00140248661377647,0.0408770906123005
"TCONS_00003091",966.759427182792,-0.318798593618076,0.0732197207942,-4.35399903414176,1.33676295298096e-05,0.00187592401068328
"TCONS_00001286",417.042385890741,0.852025803077466,0.137877660981097,6.17957830887688,6.42730471872447e-10,4.8706115158494e-07
"TCONS_00003094",807.007164492315,0.944771961931895,0.166542138998827,5.67287034747734,1.40424508551866e-08,6.65085578628776e-06
